,Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
493,750.0,2,2.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,16500000
494,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1.0,Ready_to_move,New_Property,Builder_Floor,7000.0,26000000
495,1450.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,30000000
496,1260.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,21000000
497,1500.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,22000.0,31500000
498,900.0,1,1.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,8900000
499,1450.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,37500000
500,1450.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,10838.0,30000000
501,1260.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,Resale,Builder_Floor,10838.0,21000000
502,1710.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,30000000
503,1500.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,31500000
504,1710.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,24800000
505,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,Resale,Builder_Floor,10838.0,35000000
506,1500.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,26666.0,40000000
507,2700.0,4,4.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,Resale,Builder_Floor,183333.0,55000000
508,1400.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,New_Property,Builder_Floor,183333.0,32500000
509,1700.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,16176.0,27500000
510,1400.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2.0,Ready_to_move,New_Property,Builder_Floor,16176.0,32500000
511,1450.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,New_Property,Builder_Floor,16176.0,45000000
512,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1.0,Ready_to_move,Resale,Builder_Floor,15556.0,21000000
513,6000.0,5,5.0,Semi-Furnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",9.0,Ready_to_move,New_Property,Builder_Floor,120000.0,220000000
514,2500.0,3,3.0,Semi-Furnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",2.0,Ready_to_move,Resale,Apartment,120000.0,50000000
515,10350.0,4,7.0,Semi-Furnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",3.0,Ready_to_move,New_Property,Apartment,15459.0,160000000
516,4800.0,3,4.0,Semi-Furnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",1.0,Ready_to_move,Resale,Builder_Floor,15459.0,85000000
517,7200.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",2.0,Ready_to_move,Resale,Builder_Floor,16667.0,120000000
518,800.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,4400000
519,600.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Apartment,10838.0,3000000
520,770.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Builder_Floor,4922.0,3790000
521,810.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,New_Property,Apartment,4922.0,4200000
522,820.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1.0,Ready_to_move,Resale,Builder_Floor,42222.0,5200000
523,1100.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,7500000
524,527.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,3500000
525,1000.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,6200000
526,450.0,1,1.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,New_Property,Builder_Floor,10838.0,2500000
527,450.0,1,1.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,New_Property,Builder_Floor,4922.0,2100000
528,500.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Apartment,4922.0,3200000
529,600.0,2,1.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Apartment,4922.0,3000000
530,900.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Almost_ready,New_Property,Builder_Floor,6556.0,5900000
531,945.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Apartment,5820.0,5500000
532,720.0,3,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1.0,Ready_to_move,Resale,Builder_Floor,42222.0,4500000
533,1000.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1.0,Ready_to_move,Resale,Builder_Floor,10838.0,6500000
534,450.0,2,1.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 3,1.0,Ready_to_move,Resale,Apartment,3778.0,1700000
535,459.0,2,2.0,Semi-Furnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 3,1.0,Ready_to_move,Resale,Builder_Floor,43137.0,2200000
536,800.0,2,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,1.0,Ready_to_move,New_Property,Builder_Floor,14888.0,12000000
537,550.0,2,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,Resale,Builder_Floor,14888.0,10700000
538,700.0,2,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,1.0,Ready_to_move,Resale,Apartment,14888.0,9000000
539,100.0,3,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,1.0,Ready_to_move,Resale,Builder_Floor,14888.0,17000000
540,1500.0,2,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,3.0,Ready_to_move,New_Property,Builder_Floor,14888.0,13000000
541,2000.0,4,4.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,New_Property,Builder_Floor,14888.0,36000000
542,1300.0,3,3.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,1.0,Ready_to_move,Resale,Builder_Floor,7200.0,10000000
543,1290.0,3,2.0,Semi-Furnished,Malviya Nagar,South Delhi,Malviya Nagar,2.0,Ready_to_move,Resale,Builder_Floor,7200.0,20000000
544,900.0,2,3.0,Semi-Furnished,Malviya Nagar,South Delhi,"Malviya Nagar carpet area 100 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North overlooking Garden/Park, Main Road car parking 2 Open bathroom 3 balcony 2 ownership Freehold It's a Corner three story building, located in South Delhi. Amenities like Market, Schools, Hospitals, Parks, Gyms, Study Centers, Temple are all around. Very Close to Malviya Nagar Metro and Haus Khas Metro Station. Centerlize place to live. Whether you go to Gurgaon or Noida Or to other parts of the city, commuting from here is very easy. read more Contact Owner View Phone No. Share Feedback Owner Rohit",2.0,Ready_to_move,Resale,Builder_Floor,14888.0,12500000
545,650.0,2,2.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Apartment,10838.0,2750000
546,405.0,1,1.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,New_Property,Apartment,10838.0,1500000
547,850.0,2,2.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Apartment,3294.0,2800000
548,800.0,3,3.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Apartment,3294.0,4500000
549,855.0,2,2.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Builder_Floor,4678.0,4000000
550,405.0,1,1.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Apartment,3148.0,1600000
551,500.0,1,2.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli,1.0,Ready_to_move,Resale,Apartment,4200.0,2100000
552,1250.0,3,2.0,Semi-Furnished,Mehrauli,South Delhi,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1.0,Ready_to_move,Resale,Apartment,8060.0,6500000
553,1300.0,3,3.0,Semi-Furnished,Mehrauli,South Delhi,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2.0,Ready_to_move,New_Property,Builder_Floor,3294.0,7000000
554,3000.0,4,5.0,Semi-Furnished,Saket,South Delhi,"Metrotech Builder Floors, Saket",3.0,Ready_to_move,New_Property,Builder_Floor,28846.0,75000000
555,1350.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,10838.0,21000000
556,1250.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,New_Property,Apartment,10838.0,20000000
557,1000.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,10838.0,19500000
558,1600.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,12500.0,20000000
559,1350.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,10838.0,21000000
560,1250.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,New_Property,Apartment,10838.0,20000000
561,1000.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,10838.0,19500000
562,1600.0,3,3.0,Semi-Furnished,Alaknanda,South Delhi,"Narmada Apartment, Alaknanda",2.0,Ready_to_move,Resale,Apartment,12500.0,20000000
563,4500.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,120000.0,60000000
564,1800.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,120000.0,65000000
565,4500.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,120000.0,75000000
566,1600.0,3,3.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,Resale,Apartment,15459.0,40000000
567,2100.0,4,5.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,15459.0,56000000
568,1500.0,3,3.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,15459.0,60000000
569,3500.0,4,5.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,15459.0,58000000
570,2000.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,3.0,Ready_to_move,New_Property,Builder_Floor,15459.0,70000000
571,4500.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,Resale,Builder_Floor,23529.0,70000000
572,1400.0,3,3.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,23529.0,50000000
573,2800.0,4,5.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,New_Property,Builder_Floor,23529.0,75000000
574,4500.0,4,4.0,Semi-Furnished,Friends Colony,South Delhi,New Friends Colony,2.0,Ready_to_move,Resale,Builder_Floor,23529.0,55000000
